datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2023-05-11,14.6,11.9,13.0,14.6,11.9,13.0,8.3,73.2,0.0,0.0,0.0,rain,0.0,0.0,43.6,36.5,58.1,1019.0,85.2,11.0,72.9,6.3,3,10.0,2023-05-11T05:50:58,2023-05-11T20:10:57,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-05-12,13.5,11.8,12.6,13.5,11.8,12.6,9.1,79.4,0.0,0.0,0.0,rain,0.0,0.0,34.6,30.2,48.3,1018.4,88.2,11.0,34.9,3.0,1,10.0,2023-05-12T05:49:54,2023-05-12T20:11:57,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-05-13,17.1,10.0,14.1,17.1,10.0,14.1,9.0,72.5,0.0,0.0,0.0,,0.0,0.0,23.8,17.1,29.5,1021.8,29.4,11.5,231.1,20.0,9,10.0,2023-05-13T05:48:52,2023-05-13T20:12:57,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-05-14,18.7,10.4,15.0,18.7,10.4,15.0,7.1,59.6,0.0,0.0,0.0,,0.0,0.0,21.2,15.7,46.4,1022.6,41.6,11.6,220.2,18.9,8,10.0,2023-05-14T05:47:52,2023-05-14T20:13:57,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-05-15,22.6,14.7,18.4,22.6,14.7,18.4,8.6,53.2,0.0,0.0,0.0,,0.0,0.0,18.4,16.2,46.2,1016.5,67.5,11.1,179.0,15.4,8,10.0,2023-05-15T05:46:53,2023-05-15T20:14:56,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
2023-05-16,26.4,15.0,20.4,26.4,15.0,20.4,11.6,58.2,0.089,100.0,4.17,rain,0.0,0.0,33.8,26.9,31.8,1011.5,46.5,11.0,236.5,20.4,8,10.0,2023-05-16T05:45:55,2023-05-16T20:15:54,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-05-17,20.5,15.0,16.9,20.5,15.0,16.9,14.5,85.9,7.822,100.0,12.5,rain,0.0,0.0,53.6,29.7,15.4,1009.7,81.1,9.5,89.8,7.7,5,10.0,2023-05-17T05:45:00,2023-05-17T20:16:52,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-05-18,15.8,13.9,14.6,15.8,13.9,14.6,13.1,90.5,11.432,100.0,8.33,rain,0.0,0.0,20.9,15.7,341.1,1009.8,80.3,9.0,47.2,4.1,2,10.0,2023-05-18T05:44:06,2023-05-18T20:17:50,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-05-19,16.6,14.1,15.4,16.6,14.1,15.4,13.2,87.3,10.51,100.0,12.5,rain,0.0,0.0,17.6,15.3,317.2,1013.3,85.0,10.4,74.5,6.4,3,10.0,2023-05-19T05:43:13,2023-05-19T20:18:47,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-05-20,19.5,14.2,16.6,19.5,14.2,16.6,13.5,82.0,0.758,100.0,4.17,rain,0.0,0.0,29.5,18.4,1.5,1013.5,74.2,11.1,177.9,15.2,8,10.0,2023-05-20T05:42:23,2023-05-20T20:19:43,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-05-21,20.8,14.0,16.8,20.8,14.0,16.8,13.3,80.2,0.094,100.0,4.17,rain,0.0,0.0,24.5,17.9,35.7,1010.2,61.9,10.7,183.0,15.6,10,10.0,2023-05-21T05:41:34,2023-05-21T20:20:39,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-05-22,20.0,15.1,17.5,20.0,15.1,17.5,12.6,73.9,0.017,100.0,4.17,rain,0.0,0.0,28.8,27.5,38.5,1010.0,61.8,11.0,193.4,16.9,9,10.0,2023-05-22T05:40:47,2023-05-22T20:21:33,0.09,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
2023-05-23,19.6,15.1,16.9,19.6,15.1,16.9,13.4,80.2,0.095,100.0,8.33,rain,0.0,0.0,20.2,15.7,17.1,1010.8,74.0,10.7,125.9,11.0,4,10.0,2023-05-23T05:40:01,2023-05-23T20:22:27,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-05-24,19.4,14.1,17.0,19.4,14.1,17.0,13.5,80.0,0.108,100.0,4.17,rain,0.0,0.0,16.9,16.2,336.2,1013.3,64.9,11.1,172.2,14.7,7,10.0,2023-05-24T05:39:18,2023-05-24T20:23:21,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-05-25,20.6,14.1,17.7,20.6,14.1,17.7,14.1,79.7,0.0,0.0,0.0,,0.0,0.0,19.6,16.8,25.8,1014.3,49.1,10.1,296.3,25.8,9,10.0,2023-05-25T05:38:36,2023-05-25T20:24:13,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-05-26,23.2,14.9,18.7,23.2,14.9,18.7,14.5,77.2,0.0,0.0,0.0,,0.0,0.0,23.4,17.1,36.4,1013.3,32.6,11.2,239.2,20.8,9,10.0,2023-05-26T05:37:56,2023-05-26T20:25:04,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-05-27,21.5,16.6,18.9,21.5,16.6,18.9,14.5,76.1,0.0,0.0,0.0,,0.0,0.0,33.5,22.8,49.1,1012.0,53.0,11.2,138.8,12.0,7,10.0,2023-05-27T05:37:18,2023-05-27T20:25:55,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-05-28,19.4,17.1,18.1,19.4,17.1,18.1,15.3,83.9,0.046,100.0,12.5,rain,0.0,0.0,33.1,25.9,45.5,1009.7,87.6,10.9,30.0,2.7,1,10.0,2023-05-28T05:36:42,2023-05-28T20:26:44,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRTU9,LTFJ"
2023-05-29,20.4,17.1,18.6,20.4,17.1,18.6,16.0,84.9,0.72,100.0,8.33,rain,0.0,0.0,26.3,24.9,29.7,1009.7,85.6,10.2,66.3,5.7,2,10.0,2023-05-29T05:36:08,2023-05-29T20:27:33,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,VRTU9,LTFJ"
2023-05-30,23.0,17.9,19.8,23.0,17.9,19.8,16.6,82.2,0.012,100.0,4.17,rain,0.0,0.0,18.7,19.8,354.2,1012.6,75.2,10.6,275.3,23.7,9,10.0,2023-05-30T05:35:36,2023-05-30T20:28:20,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-05-31,24.6,17.0,20.4,24.6,17.0,20.4,15.2,73.2,0.0,0.0,0.0,rain,0.0,0.0,20.3,19.3,18.3,1015.5,51.5,10.7,217.9,18.8,7,10.0,2023-05-31T05:35:06,2023-05-31T20:29:07,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-06-01,25.0,15.8,20.7,25.0,15.8,20.7,13.0,63.6,0.0,0.0,0.0,,0.0,0.0,32.4,31.7,46.3,1015.0,32.9,10.7,343.8,29.6,10,10.0,2023-06-01T05:34:37,2023-06-01T20:29:52,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-06-02,25.7,16.8,21.4,25.7,16.8,21.4,12.5,58.6,0.0,0.0,0.0,,0.0,0.0,35.3,28.6,61.2,1011.9,20.1,11.0,335.5,29.0,10,10.0,2023-06-02T05:34:11,2023-06-02T20:30:36,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-06-03,23.2,18.5,20.5,23.2,18.5,20.5,15.7,74.4,0.637,100.0,12.5,rain,0.0,0.0,34.6,25.6,35.3,1011.5,80.1,10.8,318.0,27.4,9,10.0,2023-06-03T05:33:47,2023-06-03T20:31:19,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-06-04,20.4,17.4,19.1,20.4,17.4,19.1,16.7,85.9,5.109,100.0,12.5,rain,0.0,0.0,33.5,20.1,24.4,1017.1,88.8,10.3,143.8,12.4,8,10.0,2023-06-04T05:33:24,2023-06-04T20:32:00,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,VRTU9,LTFJ"
2023-06-05,23.1,17.0,19.4,23.1,17.0,19.4,14.4,73.6,0.292,100.0,4.17,rain,0.0,0.0,33.5,26.5,36.5,1019.3,60.0,11.0,315.8,27.3,9,10.0,2023-06-05T05:33:04,2023-06-05T20:32:40,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-06-06,23.3,16.9,20.1,23.3,16.9,20.1,15.2,74.2,0.0,0.0,0.0,,0.0,0.0,37.4,29.9,58.0,1018.0,32.0,11.1,302.7,26.0,10,10.0,2023-06-06T05:32:46,2023-06-06T20:33:19,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-06-07,23.4,16.9,20.0,23.4,16.9,20.0,15.2,74.4,0.0,0.0,0.0,,0.0,0.0,38.5,30.8,52.0,1016.1,42.2,11.0,127.5,11.1,5,10.0,2023-06-07T05:32:29,2023-06-07T20:33:56,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-06-08,23.7,18.7,20.7,23.7,18.7,20.7,15.6,73.1,0.0,0.0,0.0,,0.0,0.0,32.8,33.5,42.7,1013.5,64.8,10.8,140.8,12.3,5,10.0,2023-06-08T05:32:15,2023-06-08T20:34:32,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
2023-06-09,22.8,18.9,20.6,22.8,18.9,20.6,15.8,73.8,0.0,0.0,0.0,rain,0.0,0.0,22.3,19.8,38.4,1011.4,76.5,10.9,115.6,9.9,4,10.0,2023-06-09T05:32:03,2023-06-09T20:35:07,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-06-10,23.2,16.8,20.4,23.2,16.8,20.4,15.6,74.9,0.0,0.0,0.0,,0.0,0.0,13.3,15.1,282.1,1009.0,30.6,10.9,242.5,20.9,9,10.0,2023-06-10T05:31:52,2023-06-10T20:35:40,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-06-11,26.1,16.7,21.4,26.1,16.7,21.4,15.3,69.5,0.0,0.0,0.0,,0.0,0.0,29.5,20.5,41.0,1007.9,45.6,11.0,240.1,20.6,9,10.0,2023-06-11T05:31:44,2023-06-11T20:36:11,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRTU9,LTFJ"
2023-06-12,23.3,18.6,20.6,23.3,18.6,20.6,16.3,76.8,0.102,100.0,4.17,rain,0.0,0.0,38.2,27.5,39.6,1009.3,60.5,10.9,114.0,9.9,4,10.0,2023-06-12T05:31:38,2023-06-12T20:36:41,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,VRTU9,LTFJ"
2023-06-13,22.5,17.9,20.0,22.5,17.9,20.0,14.5,70.9,0.545,100.0,4.17,rain,0.0,0.0,36.4,25.4,34.8,1010.0,65.7,11.3,146.4,12.7,5,10.0,2023-06-13T05:31:33,2023-06-13T20:37:09,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-06-14,23.4,18.2,20.5,23.4,18.2,20.5,16.7,78.8,0.25,100.0,8.33,rain,0.0,0.0,19.8,19.0,21.6,1012.1,68.9,11.2,119.6,10.1,5,10.0,2023-06-14T05:31:31,2023-06-14T20:37:35,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-06-15,26.2,17.9,21.9,26.2,17.9,21.9,17.1,75.1,0.0,0.0,0.0,,0.0,0.0,30.6,28.8,61.4,1012.7,42.1,11.1,187.5,16.0,10,10.0,2023-06-15T05:31:31,2023-06-15T20:38:00,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,VRTU9,LTFJ"
2023-06-16,27.0,19.7,23.1,27.8,19.7,23.2,16.6,67.5,0.01,100.0,4.17,rain,0.0,0.0,28.1,29.4,52.5,1007.6,46.3,11.2,240.2,20.7,8,10.0,2023-06-16T05:31:32,2023-06-16T20:38:23,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-06-17,26.1,19.9,22.5,26.1,19.9,22.5,18.5,78.5,4.652,100.0,12.5,rain,0.0,0.0,30.6,26.0,41.9,1004.5,82.9,11.1,119.0,10.1,5,10.0,2023-06-17T05:31:36,2023-06-17T20:38:44,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-06-18,25.5,20.1,22.7,25.5,20.1,22.7,18.2,76.0,2.183,100.0,12.5,rain,0.0,0.0,21.6,23.3,14.7,1008.5,76.5,10.9,149.2,12.9,7,10.0,2023-06-18T05:31:41,2023-06-18T20:39:03,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRTU9,VRKZ7,LTFJ"
2023-06-19,25.4,21.0,23.0,25.4,21.0,23.0,18.3,75.8,1.277,100.0,8.33,rain,0.0,0.0,21.2,19.1,352.9,1012.2,67.7,11.2,137.6,12.0,8,10.0,2023-06-19T05:31:49,2023-06-19T20:39:21,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRTU9,LTFJ"
2023-06-20,25.5,19.8,22.5,25.5,19.8,22.5,17.8,75.3,0.0,0.0,0.0,rain,0.0,0.0,28.1,19.4,301.8,1015.0,61.7,11.2,228.2,19.7,9,10.0,2023-06-20T05:31:58,2023-06-20T20:39:37,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-06-21,25.8,18.7,22.6,25.8,18.7,22.6,17.9,75.5,0.0,0.0,0.0,,0.0,0.0,23.8,14.9,294.8,1016.2,25.8,11.1,247.5,21.3,9,10.0,2023-06-21T05:32:09,2023-06-21T20:39:50,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
2023-06-22,28.6,20.3,23.8,28.5,20.3,23.9,17.8,69.9,0.0,0.0,0.0,,0.0,0.0,28.8,21.7,41.0,1017.5,22.1,11.2,233.9,20.1,9,10.0,2023-06-22T05:32:22,2023-06-22T20:40:02,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-06-23,28.9,20.5,24.8,30.1,20.5,25.1,17.8,66.1,0.0,0.0,0.0,,0.0,0.0,31.7,23.9,53.9,1016.8,18.2,11.0,239.5,20.5,9,10.0,2023-06-23T05:32:37,2023-06-23T20:40:12,0.17,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-06-24,30.4,20.6,25.2,30.4,20.6,25.3,16.3,59.6,0.0,0.0,0.0,,0.0,0.0,34.9,26.2,56.7,1014.3,3.6,11.2,258.3,22.3,9,10.0,2023-06-24T05:32:53,2023-06-24T20:40:20,0.2,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-06-25,27.9,19.8,24.0,28.3,19.8,24.2,17.6,69.0,0.0,0.0,0.0,,0.0,0.0,28.8,20.1,42.1,1011.1,14.2,11.2,219.8,18.9,9,10.0,2023-06-25T05:33:12,2023-06-25T20:40:26,0.23,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-06-26,25.9,20.4,23.4,25.9,20.4,23.4,18.5,74.8,0.0,0.0,0.0,,0.0,0.0,46.4,17.7,19.5,1009.4,56.4,11.1,203.3,17.7,7,10.0,2023-06-26T05:33:32,2023-06-26T20:40:30,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-06-27,29.1,21.7,25.3,29.2,21.7,25.3,17.2,63.2,0.14,100.0,4.17,rain,0.0,0.0,27.4,24.3,44.5,1011.3,44.0,11.0,182.5,15.5,8,10.0,2023-06-27T05:33:54,2023-06-27T20:40:32,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-06-28,27.8,20.8,24.9,28.8,20.8,25.1,17.1,63.7,0.0,0.0,0.0,,0.0,0.0,15.5,15.9,82.3,1010.8,7.1,10.8,247.9,21.3,9,10.0,2023-06-28T05:34:17,2023-06-28T20:40:32,0.33,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-06-29,23.8,19.0,21.6,23.8,19.0,21.6,15.4,68.4,0.071,100.0,4.17,rain,0.0,0.0,42.5,29.0,18.7,1013.6,69.4,10.8,58.3,5.2,2,10.0,2023-06-29T05:34:43,2023-06-29T20:40:31,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRTU9,LTFJ"
2023-06-30,26.2,17.6,22.2,26.2,17.6,22.2,14.3,61.9,0.049,100.0,4.17,rain,0.0,0.0,15.1,13.9,236.6,1014.0,22.1,10.9,243.1,21.1,9,10.0,2023-06-30T05:35:09,2023-06-30T20:40:27,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRTU9,VRKZ7,LTFJ"
2023-07-01,28.8,18.8,24.2,28.1,18.8,24.1,12.9,50.1,0.0,0.0,0.0,,0.0,0.0,20.2,17.0,103.5,1010.6,8.3,10.9,258.7,22.3,9,10.0,2023-07-01T05:35:38,2023-07-01T20:40:20,0.43,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-07-02,30.2,20.4,25.3,29.3,20.4,25.1,14.4,53.1,0.0,0.0,0.0,rain,0.0,0.0,18.4,12.5,137.8,1008.3,1.7,10.9,249.9,21.7,9,10.0,2023-07-02T05:36:08,2023-07-02T20:40:12,0.46,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-07-03,29.9,22.9,26.4,30.6,22.9,26.6,17.4,58.8,0.0,0.0,0.0,,0.0,0.0,34.2,27.1,40.9,1009.6,25.4,11.1,234.5,20.4,8,30.0,2023-07-03T05:36:39,2023-07-03T20:40:02,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-07-04,30.7,22.7,26.3,31.9,22.7,26.8,19.7,68.9,0.0,0.0,0.0,,0.0,0.0,38.2,24.5,49.4,1012.6,26.9,11.2,230.1,19.9,8,10.0,2023-07-04T05:37:12,2023-07-04T20:39:50,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-07-05,28.9,22.9,25.7,31.2,22.9,26.5,20.5,73.4,0.0,0.0,0.0,,0.0,0.0,39.2,25.9,44.9,1011.0,48.8,11.2,92.7,8.0,3,10.0,2023-07-05T05:37:47,2023-07-05T20:39:36,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-07-06,30.8,23.8,26.9,32.8,23.8,27.8,20.3,68.8,0.0,0.0,0.0,,0.0,0.0,31.3,30.6,34.0,1009.3,41.2,11.0,173.2,15.0,7,15.0,2023-07-06T05:38:22,2023-07-06T20:39:20,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-07-07,31.1,22.4,26.9,33.3,22.4,27.7,19.7,65.8,0.0,0.0,0.0,,0.0,0.0,24.1,16.6,344.1,1011.0,27.7,11.1,316.3,27.2,9,30.0,2023-07-07T05:38:59,2023-07-07T20:39:01,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-07-08,26.9,21.9,24.5,28.0,21.9,24.5,18.3,68.9,8.022,100.0,12.5,rain,0.0,0.0,34.2,29.2,339.0,1013.1,81.4,11.2,86.3,7.5,4,10.0,2023-07-08T05:39:38,2023-07-08T20:38:41,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-07-09,26.7,20.3,23.1,26.6,20.3,23.1,13.2,54.7,2.937,100.0,8.33,rain,0.0,0.0,51.8,30.2,334.9,1015.6,64.4,10.9,36.8,3.2,2,10.0,2023-07-09T05:40:17,2023-07-09T20:38:19,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-07-10,27.9,18.4,24.1,28.1,18.4,24.2,15.4,59.4,0.0,0.0,0.0,,0.0,0.0,14.4,14.5,278.8,1017.2,19.6,11.2,247.6,21.5,9,10.0,2023-07-10T05:40:58,2023-07-10T20:37:54,0.75,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-07-11,28.3,21.7,25.3,29.1,21.7,25.6,17.7,63.6,0.0,0.0,0.0,,0.0,0.0,22.3,16.3,227.2,1016.2,25.7,11.2,241.5,21.0,8,10.0,2023-07-11T05:41:40,2023-07-11T20:37:28,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-07-12,30.0,23.3,26.8,32.1,23.3,27.8,19.5,64.9,0.0,0.0,0.0,,0.0,0.0,18.4,13.9,235.3,1016.4,4.8,11.1,338.0,29.1,9,10.0,2023-07-12T05:42:24,2023-07-12T20:36:59,0.81,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
2023-07-13,32.5,22.7,28.2,34.4,22.7,28.9,18.9,58.8,0.0,0.0,0.0,,0.0,0.0,14.8,14.8,299.0,1015.8,4.6,11.2,331.6,28.5,9,10.0,2023-07-13T05:43:08,2023-07-13T20:36:29,0.85,Clear,Clear conditions throughout the day.,clear-day,"LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,VRTU9,LTFJ"
